# NX NY
300 100
# i j rho u.x u.y is_fluid
40 0 0.0000000000 0.0000000000 0.0000000000 0
41 0 0.0000000000 0.0000000000 0.0000000000 0
42 0 0.0000000000 0.0000000000 0.0000000000 0
43 0 0.0000000000 0.0000000000 0.0000000000 0
44 0 0.0000000000 0.0000000000 0.0000000000 0
45 0 0.0000000000 0.0000000000 0.0000000000 0
46 0 0.0000000000 0.0000000000 0.0000000000 0
47 0 0.0000000000 0.0000000000 0.0000000000 0
48 0 0.0000000000 0.0000000000 0.0000000000 0
49 0 0.0000000000 0.0000000000 0.0000000000 0
50 0 0.0000000000 0.0000000000 0.0000000000 0
51 0 0.0000000000 0.0000000000 0.0000000000 0
52 0 0.0000000000 0.0000000000 0.0000000000 0
53 0 0.0000000000 0.0000000000 0.0000000000 0
54 0 0.0000000000 0.0000000000 0.0000000000 0
55 0 0.0000000000 0.0000000000 0.0000000000 0
56 0 0.0000000000 0.0000000000 0.0000000000 0
57 0 0.0000000000 0.0000000000 0.0000000000 0
58 0 0.0000000000 0.0000000000 0.0000000000 0
59 0 0.0000000000 0.0000000000 0.0000000000 0
60 0 0.0000000000 0.0000000000 0.0000000000 0
61 0 0.0000000000 0.0000000000 0.0000000000 0
62 0 0.0000000000 0.0000000000 0.0000000000 0
63 0 0.0000000000 0.0000000000 0.0000000000 0
64 0 0.0000000000 0.0000000000 0.0000000000 0
65 0 0.0000000000 0.0000000000 0.0000000000 0
66 0 0.0000000000 0.0000000000 0.0000000000 0
67 0 0.0000000000 0.0000000000 0.0000000000 0
68 0 0.0000000000 0.0000000000 0.0000000000 0
69 0 0.0000000000 0.0000000000 0.0000000000 0
70 0 0.0000000000 0.0000000000 0.0000000000 0
71 0 0.0000000000 0.0000000000 0.0000000000 0
72 0 0.0000000000 0.0000000000 0.0000000000 0
73 0 0.0000000000 0.0000000000 0.0000000000 0
74 0 0.0000000000 0.0000000000 0.0000000000 0
75 0 0.0000000000 0.0000000000 0.0000000000 0
76 0 0.0000000000 0.0000000000 0.0000000000 0
77 0 0.0000000000 0.0000000000 0.0000000000 0
78 0 0.0000000000 0.0000000000 0.0000000000 0
79 0 0.0000000000 0.0000000000 0.0000000000 0
80 0 0.0000000000 0.0000000000 0.0000000000 0
81 0 0.0000000000 0.0000000000 0.0000000000 0
82 0 0.0000000000 0.0000000000 0.0000000000 0
83 0 0.0000000000 0.0000000000 0.0000000000 0
84 0 0.0000000000 0.0000000000 0.0000000000 0
85 0 0.0000000000 0.0000000000 0.0000000000 0
86 0 0.0000000000 0.0000000000 0.0000000000 0
87 0 0.0000000000 0.0000000000 0.0000000000 0
88 0 0.0000000000 0.0000000000 0.0000000000 0
89 0 0.0000000000 0.0000000000 0.0000000000 0
90 0 0.0000000000 0.0000000000 0.0000000000 0
91 0 0.0000000000 0.0000000000 0.0000000000 0
92 0 0.0000000000 0.0000000000 0.0000000000 0
93 0 0.0000000000 0.0000000000 0.0000000000 0
94 0 0.0000000000 0.0000000000 0.0000000000 0
95 0 0.0000000000 0.0000000000 0.0000000000 0
96 0 0.0000000000 0.0000000000 0.0000000000 0
97 0 0.0000000000 0.0000000000 0.0000000000 0
98 0 0.0000000000 0.0000000000 0.0000000000 0
99 0 0.0000000000 0.0000000000 0.0000000000 0
100 0 0.0000000000 0.0000000000 0.0000000000 0
101 0 0.0000000000 0.0000000000 0.0000000000 0
102 0 0.0000000000 0.0000000000 0.0000000000 0
103 0 0.0000000000 0.0000000000 0.0000000000 0
104 0 0.0000000000 0.0000000000 0.0000000000 0
105 0 0.0000000000 0.0000000000 0.0000000000 0
106 0 0.0000000000 0.0000000000 0.0000000000 0
107 0 0.0000000000 0.0000000000 0.0000000000 0
108 0 0.0000000000 0.0000000000 0.0000000000 0
109 0 0.0000000000 0.0000000000 0.0000000000 0
110 0 0.0000000000 0.0000000000 0.0000000000 0
111 0 0.0000000000 0.0000000000 0.0000000000 0
112 0 0.0000000000 0.0000000000 0.0000000000 0
113 0 0.0000000000 0.0000000000 0.0000000000 0
114 0 0.0000000000 0.0000000000 0.0000000000 0
115 0 0.0000000000 0.0000000000 0.0000000000 0
116 0 0.0000000000 0.0000000000 0.0000000000 0
117 0 0.0000000000 0.0000000000 0.0000000000 0
118 0 0.0000000000 0.0000000000 0.0000000000 0
119 0 0.0000000000 0.0000000000 0.0000000000 0
120 0 0.0000000000 0.0000000000 0.0000000000 0
121 0 0.0000000000 0.0000000000 0.0000000000 0
122 0 0.0000000000 0.0000000000 0.0000000000 0
123 0 0.0000000000 0.0000000000 0.0000000000 0
124 0 0.0000000000 0.0000000000 0.0000000000 0
125 0 0.0000000000 0.0000000000 0.0000000000 0
126 0 0.0000000000 0.0000000000 0.0000000000 0
127 0 0.0000000000 0.0000000000 0.0000000000 0
128 0 0.0000000000 0.0000000000 0.0000000000 0
129 0 0.0000000000 0.0000000000 0.0000000000 0
130 0 0.0000000000 0.0000000000 0.0000000000 0
131 0 0.0000000000 0.0000000000 0.0000000000 0
132 0 0.0000000000 0.0000000000 0.0000000000 0
133 0 0.0000000000 0.0000000000 0.0000000000 0
134 0 0.0000000000 0.0000000000 0.0000000000 0
135 0 0.0000000000 0.0000000000 0.0000000000 0
136 0 0.0000000000 0.0000000000 0.0000000000 0
137 0 0.0000000000 0.0000000000 0.0000000000 0
138 0 0.0000000000 0.0000000000 0.0000000000 0
139 0 0.0000000000 0.0000000000 0.0000000000 0
140 0 0.0000000000 0.0000000000 0.0000000000 0
141 0 0.0000000000 0.0000000000 0.0000000000 0
142 0 0.0000000000 0.0000000000 0.0000000000 0
143 0 0.0000000000 0.0000000000 0.0000000000 0
144 0 0.0000000000 0.0000000000 0.0000000000 0
145 0 0.0000000000 0.0000000000 0.0000000000 0
146 0 0.0000000000 0.0000000000 0.0000000000 0
147 0 0.0000000000 0.0000000000 0.0000000000 0
148 0 0.0000000000 0.0000000000 0.0000000000 0
149 0 0.0000000000 0.0000000000 0.0000000000 0
150 0 0.0000000000 0.0000000000 0.0000000000 0
151 0 0.0000000000 0.0000000000 0.0000000000 0
152 0 0.0000000000 0.0000000000 0.0000000000 0
153 0 0.0000000000 0.0000000000 0.0000000000 0
154 0 0.0000000000 0.0000000000 0.0000000000 0
155 0 0.0000000000 0.0000000000 0.0000000000 0
156 0 0.0000000000 0.0000000000 0.0000000000 0
157 0 0.0000000000 0.0000000000 0.0000000000 0
158 0 0.0000000000 0.0000000000 0.0000000000 0
159 0 0.0000000000 0.0000000000 0.0000000000 0
160 0 0.0000000000 0.0000000000 0.0000000000 0
161 0 0.0000000000 0.0000000000 0.0000000000 0
162 0 0.0000000000 0.0000000000 0.0000000000 0
163 0 0.0000000000 0.0000000000 0.0000000000 0
164 0 0.0000000000 0.0000000000 0.0000000000 0
165 0 0.0000000000 0.0000000000 0.0000000000 0
166 0 0.0000000000 0.0000000000 0.0000000000 0
167 0 0.0000000000 0.0000000000 0.0000000000 0
168 0 0.0000000000 0.0000000000 0.0000000000 0
169 0 0.0000000000 0.0000000000 0.0000000000 0
170 0 0.0000000000 0.0000000000 0.0000000000 0
171 0 0.0000000000 0.0000000000 0.0000000000 0
172 0 0.0000000000 0.0000000000 0.0000000000 0
173 0 0.0000000000 0.0000000000 0.0000000000 0
174 0 0.0000000000 0.0000000000 0.0000000000 0
175 0 0.0000000000 0.0000000000 0.0000000000 0
176 0 0.0000000000 0.0000000000 0.0000000000 0
177 0 0.0000000000 0.0000000000 0.0000000000 0
178 0 0.0000000000 0.0000000000 0.0000000000 0
179 0 0.0000000000 0.0000000000 0.0000000000 0
180 0 0.0000000000 0.0000000000 0.0000000000 0
181 0 0.0000000000 0.0000000000 0.0000000000 0
182 0 0.0000000000 0.0000000000 0.0000000000 0
183 0 0.0000000000 0.0000000000 0.0000000000 0
184 0 0.0000000000 0.0000000000 0.0000000000 0
185 0 0.0000000000 0.0000000000 0.0000000000 0
186 0 0.0000000000 0.0000000000 0.0000000000 0
187 0 0.0000000000 0.0000000000 0.0000000000 0
188 0 0.0000000000 0.0000000000 0.0000000000 0
189 0 0.0000000000 0.0000000000 0.0000000000 0
190 0 0.0000000000 0.0000000000 0.0000000000 0
191 0 0.0000000000 0.0000000000 0.0000000000 0
192 0 0.0000000000 0.0000000000 0.0000000000 0
193 0 0.0000000000 0.0000000000 0.0000000000 0
194 0 0.0000000000 0.0000000000 0.0000000000 0
195 0 0.0000000000 0.0000000000 0.0000000000 0
196 0 0.0000000000 0.0000000000 0.0000000000 0
197 0 0.0000000000 0.0000000000 0.0000000000 0
198 0 0.0000000000 0.0000000000 0.0000000000 0
199 0 0.0000000000 0.0000000000 0.0000000000 0
200 0 0.0000000000 0.0000000000 0.0000000000 0
201 0 0.0000000000 0.0000000000 0.0000000000 0
202 0 0.0000000000 0.0000000000 0.0000000000 0
203 0 0.0000000000 0.0000000000 0.0000000000 0
204 0 0.0000000000 0.0000000000 0.0000000000 0
205 0 0.0000000000 0.0000000000 0.0000000000 0
206 0 0.0000000000 0.0000000000 0.0000000000 0
207 0 0.0000000000 0.0000000000 0.0000000000 0
208 0 0.0000000000 0.0000000000 0.0000000000 0
209 0 0.0000000000 0.0000000000 0.0000000000 0
210 0 0.0000000000 0.0000000000 0.0000000000 0
211 0 0.0000000000 0.0000000000 0.0000000000 0
212 0 0.0000000000 0.0000000000 0.0000000000 0
213 0 0.0000000000 0.0000000000 0.0000000000 0
214 0 0.0000000000 0.0000000000 0.0000000000 0
215 0 0.0000000000 0.0000000000 0.0000000000 0
216 0 0.0000000000 0.0000000000 0.0000000000 0
217 0 0.0000000000 0.0000000000 0.0000000000 0
218 0 0.0000000000 0.0000000000 0.0000000000 0
219 0 0.0000000000 0.0000000000 0.0000000000 0
220 0 0.0000000000 0.0000000000 0.0000000000 0
221 0 0.0000000000 0.0000000000 0.0000000000 0
222 0 0.0000000000 0.0000000000 0.0000000000 0
223 0 0.0000000000 0.0000000000 0.0000000000 0
224 0 0.0000000000 0.0000000000 0.0000000000 0
225 0 0.0000000000 0.0000000000 0.0000000000 0
226 0 0.0000000000 0.0000000000 0.0000000000 0
227 0 0.0000000000 0.0000000000 0.0000000000 0
228 0 0.0000000000 0.0000000000 0.0000000000 0
229 0 0.0000000000 0.0000000000 0.0000000000 0
230 0 0.0000000000 0.0000000000 0.0000000000 0
231 0 0.0000000000 0.0000000000 0.0000000000 0
232 0 0.0000000000 0.0000000000 0.0000000000 0
233 0 0.0000000000 0.0000000000 0.0000000000 0
234 0 0.0000000000 0.0000000000 0.0000000000 0
235 0 0.0000000000 0.0000000000 0.0000000000 0
236 0 0.0000000000 0.0000000000 0.0000000000 0
237 0 0.0000000000 0.0000000000 0.0000000000 0
238 0 0.0000000000 0.0000000000 0.0000000000 0
239 0 0.0000000000 0.0000000000 0.0000000000 0
240 0 0.0000000000 0.0000000000 0.0000000000 0
241 0 0.0000000000 0.0000000000 0.0000000000 0
242 0 0.0000000000 0.0000000000 0.0000000000 0
243 0 0.0000000000 0.0000000000 0.0000000000 0
244 0 0.0000000000 0.0000000000 0.0000000000 0
245 0 0.0000000000 0.0000000000 0.0000000000 0
246 0 0.0000000000 0.0000000000 0.0000000000 0
247 0 0.0000000000 0.0000000000 0.0000000000 0
248 0 0.0000000000 0.0000000000 0.0000000000 0
249 0 0.0000000000 0.0000000000 0.0000000000 0
250 0 0.0000000000 0.0000000000 0.0000000000 0
251 0 0.0000000000 0.0000000000 0.0000000000 0
252 0 0.0000000000 0.0000000000 0.0000000000 0
253 0 0.0000000000 0.0000000000 0.0000000000 0
254 0 0.0000000000 0.0000000000 0.0000000000 0
255 0 0.0000000000 0.0000000000 0.0000000000 0
256 0 0.0000000000 0.0000000000 0.0000000000 0
257 0 0.0000000000 0.0000000000 0.0000000000 0
258 0 0.0000000000 0.0000000000 0.0000000000 0
259 0 0.0000000000 0.0000000000 0.0000000000 0
260 0 0.0000000000 0.0000000000 0.0000000000 0
261 0 0.0000000000 0.0000000000 0.0000000000 0
262 0 0.0000000000 0.0000000000 0.0000000000 0
263 0 0.0000000000 0.0000000000 0.0000000000 0
264 0 0.0000000000 0.0000000000 0.0000000000 0
265 0 0.0000000000 0.0000000000 0.0000000000 0
266 0 0.0000000000 0.0000000000 0.0000000000 0
267 0 0.0000000000 0.0000000000 0.0000000000 0
268 0 0.0000000000 0.0000000000 0.0000000000 0
269 0 0.0000000000 0.0000000000 0.0000000000 0
270 0 0.0000000000 0.0000000000 0.0000000000 0
271 0 0.0000000000 0.0000000000 0.0000000000 0
272 0 0.0000000000 0.0000000000 0.0000000000 0
273 0 0.0000000000 0.0000000000 0.0000000000 0
274 0 0.0000000000 0.0000000000 0.0000000000 0
275 0 0.0000000000 0.0000000000 0.0000000000 0
276 0 0.0000000000 0.0000000000 0.0000000000 0
277 0 0.0000000000 0.0000000000 0.0000000000 0
278 0 0.0000000000 0.0000000000 0.0000000000 0
279 0 0.0000000000 0.0000000000 0.0000000000 0
280 0 0.0000000000 0.0000000000 0.0000000000 0
281 0 0.0000000000 0.0000000000 0.0000000000 0
282 0 0.0000000000 0.0000000000 0.0000000000 0
283 0 0.0000000000 0.0000000000 0.0000000000 0
284 0 0.0000000000 0.0000000000 0.0000000000 0
285 0 0.0000000000 0.0000000000 0.0000000000 0
286 0 0.0000000000 0.0000000000 0.0000000000 0
287 0 0.0000000000 0.0000000000 0.0000000000 0
288 0 0.0000000000 0.0000000000 0.0000000000 0
289 0 0.0000000000 0.0000000000 0.0000000000 0
290 0 0.0000000000 0.0000000000 0.0000000000 0
291 0 0.0000000000 0.0000000000 0.0000000000 0
292 0 0.0000000000 0.0000000000 0.0000000000 0
293 0 0.0000000000 0.0000000000 0.0000000000 0
294 0 0.0000000000 0.0000000000 0.0000000000 0
295 0 0.0000000000 0.0000000000 0.0000000000 0
296 0 0.0000000000 0.0000000000 0.0000000000 0
297 0 0.0000000000 0.0000000000 0.0000000000 0
298 0 0.0000000000 0.0000000000 0.0000000000 0
299 0 0.0000000000 0.0000000000 0.0000000000 0
0 1 0.0577488663 0.9997603518 -0.0000000000 1
1 1 0.0431083307 0.9998158943 -0.3395103626 1
2 1 0.0386304156 0.9998000487 -0.3167216384 1
3 1 0.0377440178 0.9998200327 -0.3548130002 1
4 1 0.0347184189 0.9998147848 -0.3477490955 1
5 1 0.0340545587 0.9998325850 -0.3825272533 1
6 1 0.0318850368 0.9998358227 -0.3834442098 1
7 1 0.0313597855 0.9998509501 -0.4138293681 1
8 1 0.0297256536 0.9998558343 -0.4185569555 1
9 1 0.0292933459 0.9998678078 -0.4447750974 1
10 1 0.0280153871 0.9998731514 -0.4512463811 1
11 1 0.0276504783 0.9998823565 -0.4739004124 1
12 1 0.0266226037 0.9998882439 -0.4810966990 1
13 1 0.0263094871 0.9998981651 -0.5008019251 1
14 1 0.0254650109 0.9999017539 -0.5082097999 1
15 1 0.0251933205 0.9999102039 -0.5254894612 1
16 1 0.0244877695 0.9999161719 -0.5328439345 1
17 1 0.0242498864 0.9999240770 -0.5481173632 1
18 1 0.0236524936 0.9999279912 -0.5552793951 1
19 1 0.0234426812 0.9999324295 -0.5688784547 1
20 1 0.0229311572 0.9999343228 -0.5757762055 1
21 1 0.0227447948 0.9999368381 -0.5879636062 1
22 1 0.0223025697 0.9999372741 -0.5945625950 1
23 1 0.0221359545 0.9999399284 -0.6055499420 1
24 1 0.0217503979 0.9999402901 -0.6118374126 1
25 1 0.0216005765 0.9999414052 -0.6217919855 1
26 1 0.0212619582 0.9999414620 -0.6277671354 1
27 1 0.0211264831 0.9999421615 -0.6368285678 1
28 1 0.0208271105 0.9999429152 -0.6424983634 1
29 1 0.0207038759 0.9999483550 -0.6507811699 1
30 1 0.0204376746 0.9999484565 -0.6561571103 1
31 1 0.0203252392 0.9999483132 -0.6637571799 1
32 1 0.0200872480 0.9999475523 -0.6688525055 1
33 1 0.0199840748 0.9999495831 -0.6758502602 1
34 1 0.0197702621 0.9999488661 -0.6806798869 1
35 1 0.0196753141 0.9999480725 -0.6871440370 1
36 1 0.0194823704 0.9999473808 -0.6917231133 1
37 1 0.0193945864 0.9999465953 -0.6977113990 1
38 1 0.0192197595 0.9999459278 -0.7020547638 1
39 1 0.0191383349 0.9999451518 -0.7076177107 1
40 1 0.0189793254 0.9999445066 -0.7117398340 1
41 1 0.0189035605 0.9999437411 -0.7169208489 1
42 1 0.0187584311 0.9999431166 -0.7208355305 1
43 1 0.0186877236 0.9999423620 -0.7256723904 1
44 1 0.0185548298 0.9999417569 -0.7293927904 1
45 1 0.0184886646 0.9999410137 -0.7339184107 1
46 1 0.0183666057 0.9999404268 -0.7374567690 1
47 1 0.0183045352 0.9999396955 -0.7417000468 1
48 1 0.0181921091 0.9999391259 -0.7450678841 1
49 1 0.0181337469 0.9999384070 -0.7490543126 1
50 1 0.0180299210 0.9999378539 -0.7522624339 1
51 1 0.0179749261 0.9999371478 -0.7560145059 1
52 1 0.0178787997 0.9999366109 -0.7590728957 1
53 1 0.0178268659 0.9999362553 -0.7626105665 1
54 1 0.0177376631 0.9999353972 -0.7655285305 1
55 1 0.0176885338 0.9999350444 -0.7688695808 1
56 1 0.0176055564 0.9999347590 -0.7716557712 1
57 1 0.0175589307 0.9999382780 -0.7748160370 1
58 1 0.0174815963 0.9999375765 -0.7774784683 1
59 1 0.0174374063 0.9999370210 -0.7804722463 1
60 1 0.0173651933 0.9999363371 -0.7830185773 1
61 1 0.0173231828 0.9999357894 -0.7858586225 1
62 1 0.0172556006 0.9999351227 -0.7882954718 1
63 1 0.0172156019 0.9999347760 -0.7909933120 1
64 1 0.0171522473 0.9999342372 -0.7933272635 1
65 1 0.0171141162 0.9999338866 -0.7958933046 1
66 1 0.0170546229 0.9999335185 -0.7981303615 1
67 1 0.0170175764 0.9999713259 -0.8005734081 1
68 1 0.0169616178 0.9999711372 -0.8027188485 1
69 1 0.0169268311 0.9999709859 -0.8050483974 1
70 1 0.0168741135 0.9999708097 -0.8071076650 1
71 1 0.0168408427 0.9999706687 -0.8093312978 1
72 1 0.0167911185 0.9999705064 -0.8113093701 1
73 1 0.0167592539 0.9999703781 -0.8134340380 1
74 1 0.0167122758 0.9999702213 -0.8153352536 1
75 1 0.0166817281 0.9999701064 -0.8173674354 1
76 1 0.0166372825 0.9999699661 -0.8191959647 1
77 1 0.0166079692 0.9999698655 -0.8211415754 1
78 1 0.0165658653 0.9999697428 -0.8229013250 1
79 1 0.0165377106 0.9999696582 -0.8247657839 1
80 1 0.0164977742 0.9999695543 -0.8264603851 1
81 1 0.0164707101 0.9999694873 -0.8282486867 1
82 1 0.0164327831 0.9999694040 -0.8298815270 1
83 1 0.0164067457 0.9999693565 -0.8315982506 1
84 1 0.0163706856 0.9999692956 -0.8331725124 1
85 1 0.0163456157 0.9999692697 -0.8348218735 1
86 1 0.0163112913 0.9999692333 -0.8363405200 1
87 1 0.0162871357 0.9999692313 -0.8379264242 1
88 1 0.0162544286 0.9999692219 -0.8393922393 1
89 1 0.0162311374 0.9999692468 -0.8409182916 1
90 1 0.0161999376 0.9999692671 -0.8423338685 1
91 1 0.0161774640 0.9999693216 -0.8438033976 1
92 1 0.0161476722 0.9999693743 -0.8451711823 1
93 1 0.0161261309 0.9999596782 -0.8465874533 1
94 1 0.0160976789 0.9999583987 -0.8479098484 1
95 1 0.0160767068 0.9999590795 -0.8492754782 1
96 1 0.0160494897 0.9999577628 -0.8505545384 1
97 1 0.0160292164 0.9999584922 -0.8518722911 1
98 1 0.0160031168 0.9999571247 -0.8531096691 1
99 1 0.0159834218 0.9999578579 -0.8543812466 1
100 1 0.0159581700 0.9999585778 -0.8555773602 1
101 1 0.0159388029 0.9999572083 -0.8568028999 1
102 1 0.0159140231 0.9999557144 -0.8579563487 1
103 1 0.0158943709 0.9999565009 -0.8591336429 1
104 1 0.0158692533 0.9999572795 -0.8602404383 1
105 1 0.0158485214 0.9999557525 -0.8613647141 1
106 1 0.0158220367 0.9999565413 -0.8624183864 1
107 1 0.0146501144 0.9999533936 -0.8527762012 1
108 1 0.0141248016 0.9999495616 -0.8488121807 1
109 1 0.0132554302 0.9999466406 -0.8405393511 1
110 1 0.0127585505 0.9999452035 -0.8361237110 1
111 1 0.0120527179 0.9999424028 -0.8284647314 1
112 1 0.0115932205 0.9999372090 -0.8237643345 1
113 1 0.0109940824 0.9999342164 -0.8164160489 1
114 1 0.0105783747 0.9999322396 -0.8116294534 1
115 1 0.0100670219 0.9999292234 -0.8046558862 1
116 1 0.0096938877 0.9999226117 -0.7999101720 1
117 1 0.0092538923 0.9999193509 -0.7933442484 1
118 1 0.0089191848 0.9999169218 -0.7887211703 1
119 1 0.0085371383 0.9999136078 -0.7825756548 1
120 1 0.0082362173 0.9999110075 -0.7781275972 1
121 1 0.0079014259 0.9999075943 -0.7724013800 1
122 1 0.0076299294 0.9998987538 -0.7681623847 1
123 1 0.0073339747 0.9998950032 -0.7628461058 1
124 1 0.0070878790 0.9998917605 -0.7588354055 1
125 1 0.0068241847 0.9998877917 -0.7539158229 1
126 1 0.0066001915 0.9998840560 -0.7501440297 1
127 1 0.0063635859 0.9998719958 -0.7456038384 1
128 1 0.0061588507 0.9998681683 -0.7420741014 1
129 1 0.0059450992 0.9998630444 -0.7378941230 1
130 1 0.0057572961 0.9998572349 -0.7346066089 1
131 1 0.0055632058 0.9998403163 -0.7307676787 1
132 1 0.0053903203 0.9998318461 -0.7277168123 1
133 1 0.0052130799 0.9998278879 -0.7241984919 1
134 1 0.0050534468 0.9998213621 -0.7213787039 1
135 1 0.0048909459 0.9998173638 -0.7181606354 1
136 1 0.0047431610 0.9998083255 -0.7155627329 1
137 1 0.0045937083 0.9997897160 -0.7126275884 1
138 1 0.0044565686 0.9997778878 -0.7102423413 1
139 1 0.0043185599 0.9997675558 -0.7075703215 1
140 1 0.0041910664 0.9997418822 -0.7053864627 1
141 1 0.0040633043 0.9997299372 -0.7029598597 1
142 1 0.0039444965 0.9997124044 -0.7009679456 1
143 1 0.0038259113 0.9997074014 -0.6987703290 1
144 1 0.0037149136 0.9997333955 -0.6969605193 1
145 1 0.0036047361 0.9997058720 -0.6949768011 1
146 1 0.0035011983 0.9996930508 -0.6933415196 1
147 1 0.0033985257 0.9996790331 -0.6915569358 1
148 1 0.0033017149 0.9996644003 -0.6900858798 1
149 1 0.0032060075 0.9996484652 -0.6884934866 1
150 1 0.0031154769 0.9996317751 -0.6871851048 1
151 1 0.0030262886 0.9995952630 -0.6857815816 1
152 1 0.0029416943 0.9995762558 -0.6846419161 1
153 1 0.0028586073 0.9995557571 -0.6834396881 1
154 1 0.0027798757 0.9995343432 -0.6825016922 1
155 1 0.0027029668 0.9995113959 -0.6815507521 1
156 1 0.0026304333 0.9994875411 -0.6809011761 1
157 1 0.0025603803 0.9994622775 -0.6803382505 1
158 1 0.0024953372 0.9994363986 -0.6801965129 1
159 1 0.0024341881 0.9994096770 -0.6803539861 1
160 1 0.0023800066 0.9993693029 -0.6812267199 1
161 1 0.0023328345 0.9993440399 -0.6828692667 1
162 1 0.0022973216 0.9993220332 -0.6859238944 1
163 1 0.0022756758 0.9993049021 -0.6906748496 1
164 1 0.0022759655 0.9992967940 -0.6981187854 1
165 1 0.0023030530 0.9993000427 -0.7085955140 1
166 1 0.0023691194 0.9993188043 -0.7230139927 1
167 1 0.0024764438 0.9993510821 -0.7405438365 1
168 1 0.0026340855 0.9994044175 -0.7607742534 1
169 1 0.0028271645 0.9994509047 -0.7810006407 1
170 1 0.0030542468 0.9995126482 -0.8004682612 1
171 1 0.0032832712 0.9995653124 -0.8169991583 1
172 1 0.0035151815 0.9995983953 -0.8312458390 1
173 1 0.0037182970 0.9996354112 -0.8423136099 1
174 1 0.0039056675 0.9996555451 -0.8514876039 1
175 1 0.0040530024 0.9996805847 -0.8583210267 1
176 1 0.0041811821 0.9996919824 -0.8639687856 1
177 1 0.0042714858 0.9996996425 -0.8680528748 1
178 1 0.0043463047 0.9997058165 -0.8714616419 1
179 1 0.0043902964 0.9997094890 -0.8738335951 1
180 1 0.0044240360 0.9997123715 -0.8758405452 1
181 1 0.0044343826 0.9997135273 -0.8771455528 1
182 1 0.0044389758 0.9997142930 -0.8782669561 1
183 1 0.0044263888 0.9997232436 -0.8789008626 1
184 1 0.0044113214 0.9997226374 -0.8794560474 1
185 1 0.0043839083 0.9997211555 -0.8796644043 1
186 1 0.0043560786 0.9997196321 -0.8798543955 1
187 1 0.0043194227 0.9997174451 -0.8797923229 1
188 1 0.0042836686 0.9997055770 -0.8797462941 1
189 1 0.0042415716 0.9997028133 -0.8795134457 1
190 1 0.0042010189 0.9997001231 -0.8793146975 1
191 1 0.0041559869 0.9996970086 -0.8789757568 1
192 1 0.0041128234 0.9996939839 -0.8786797615 1
193 1 0.0040664676 0.9996906152 -0.8782767547 1
194 1 0.0040220849 0.9996873409 -0.8779200627 1
195 1 0.0039754514 0.9996837844 -0.8774812446 1
196 1 0.0039307428 0.9996803176 -0.8770881024 1
197 1 0.0038844571 0.9996766150 -0.8766311944 1
198 1 0.0038399828 0.9996729936 -0.8762175787 1
199 1 0.0037944223 0.9996691722 -0.8757540963 1
200 1 0.0037505243 0.9996654211 -0.8753304263 1
201 1 0.0037059008 0.9996614979 -0.8748675503 1
202 1 0.0036627783 0.9996576328 -0.8744404947 1
203 1 0.0036191980 0.9996536178 -0.8739825151 1
204 1 0.0035769590 0.9996496483 -0.8735562232 1
205 1 0.0035344628 0.9996455464 -0.8731055228 1
206 1 0.0034931577 0.9996414774 -0.8726824672 1
207 1 0.0034517469 0.9996372903 -0.8722401925 1
