# NX NY
300 100
# i j rho u.x u.y is_fluid
40 0 0.0000000000 0.0000000000 0.0000000000 0
41 0 0.0000000000 0.0000000000 0.0000000000 0
42 0 0.0000000000 0.0000000000 0.0000000000 0
43 0 0.0000000000 0.0000000000 0.0000000000 0
44 0 0.0000000000 0.0000000000 0.0000000000 0
45 0 0.0000000000 0.0000000000 0.0000000000 0
46 0 0.0000000000 0.0000000000 0.0000000000 0
47 0 0.0000000000 0.0000000000 0.0000000000 0
48 0 0.0000000000 0.0000000000 0.0000000000 0
49 0 0.0000000000 0.0000000000 0.0000000000 0
50 0 0.0000000000 0.0000000000 0.0000000000 0
51 0 0.0000000000 0.0000000000 0.0000000000 0
52 0 0.0000000000 0.0000000000 0.0000000000 0
53 0 0.0000000000 0.0000000000 0.0000000000 0
54 0 0.0000000000 0.0000000000 0.0000000000 0
55 0 0.0000000000 0.0000000000 0.0000000000 0
56 0 0.0000000000 0.0000000000 0.0000000000 0
57 0 0.0000000000 0.0000000000 0.0000000000 0
58 0 0.0000000000 0.0000000000 0.0000000000 0
59 0 0.0000000000 0.0000000000 0.0000000000 0
60 0 0.0000000000 0.0000000000 0.0000000000 0
61 0 0.0000000000 0.0000000000 0.0000000000 0
62 0 0.0000000000 0.0000000000 0.0000000000 0
63 0 0.0000000000 0.0000000000 0.0000000000 0
64 0 0.0000000000 0.0000000000 0.0000000000 0
65 0 0.0000000000 0.0000000000 0.0000000000 0
66 0 0.0000000000 0.0000000000 0.0000000000 0
67 0 0.0000000000 0.0000000000 0.0000000000 0
68 0 0.0000000000 0.0000000000 0.0000000000 0
69 0 0.0000000000 0.0000000000 0.0000000000 0
70 0 0.0000000000 0.0000000000 0.0000000000 0
71 0 0.0000000000 0.0000000000 0.0000000000 0
72 0 0.0000000000 0.0000000000 0.0000000000 0
73 0 0.0000000000 0.0000000000 0.0000000000 0
74 0 0.0000000000 0.0000000000 0.0000000000 0
75 0 0.0000000000 0.0000000000 0.0000000000 0
76 0 0.0000000000 0.0000000000 0.0000000000 0
77 0 0.0000000000 0.0000000000 0.0000000000 0
78 0 0.0000000000 0.0000000000 0.0000000000 0
79 0 0.0000000000 0.0000000000 0.0000000000 0
80 0 0.0000000000 0.0000000000 0.0000000000 0
81 0 0.0000000000 0.0000000000 0.0000000000 0
82 0 0.0000000000 0.0000000000 0.0000000000 0
83 0 0.0000000000 0.0000000000 0.0000000000 0
84 0 0.0000000000 0.0000000000 0.0000000000 0
85 0 0.0000000000 0.0000000000 0.0000000000 0
86 0 0.0000000000 0.0000000000 0.0000000000 0
87 0 0.0000000000 0.0000000000 0.0000000000 0
88 0 0.0000000000 0.0000000000 0.0000000000 0
89 0 0.0000000000 0.0000000000 0.0000000000 0
90 0 0.0000000000 0.0000000000 0.0000000000 0
91 0 0.0000000000 0.0000000000 0.0000000000 0
92 0 0.0000000000 0.0000000000 0.0000000000 0
93 0 0.0000000000 0.0000000000 0.0000000000 0
94 0 0.0000000000 0.0000000000 0.0000000000 0
95 0 0.0000000000 0.0000000000 0.0000000000 0
96 0 0.0000000000 0.0000000000 0.0000000000 0
97 0 0.0000000000 0.0000000000 0.0000000000 0
98 0 0.0000000000 0.0000000000 0.0000000000 0
99 0 0.0000000000 0.0000000000 0.0000000000 0
100 0 0.0000000000 0.0000000000 0.0000000000 0
101 0 0.0000000000 0.0000000000 0.0000000000 0
102 0 0.0000000000 0.0000000000 0.0000000000 0
103 0 0.0000000000 0.0000000000 0.0000000000 0
104 0 0.0000000000 0.0000000000 0.0000000000 0
105 0 0.0000000000 0.0000000000 0.0000000000 0
106 0 0.0000000000 0.0000000000 0.0000000000 0
107 0 0.0000000000 0.0000000000 0.0000000000 0
108 0 0.0000000000 0.0000000000 0.0000000000 0
109 0 0.0000000000 0.0000000000 0.0000000000 0
110 0 0.0000000000 0.0000000000 0.0000000000 0
111 0 0.0000000000 0.0000000000 0.0000000000 0
112 0 0.0000000000 0.0000000000 0.0000000000 0
113 0 0.0000000000 0.0000000000 0.0000000000 0
114 0 0.0000000000 0.0000000000 0.0000000000 0
115 0 0.0000000000 0.0000000000 0.0000000000 0
116 0 0.0000000000 0.0000000000 0.0000000000 0
117 0 0.0000000000 0.0000000000 0.0000000000 0
118 0 0.0000000000 0.0000000000 0.0000000000 0
119 0 0.0000000000 0.0000000000 0.0000000000 0
120 0 0.0000000000 0.0000000000 0.0000000000 0
121 0 0.0000000000 0.0000000000 0.0000000000 0
122 0 0.0000000000 0.0000000000 0.0000000000 0
123 0 0.0000000000 0.0000000000 0.0000000000 0
124 0 0.0000000000 0.0000000000 0.0000000000 0
125 0 0.0000000000 0.0000000000 0.0000000000 0
126 0 0.0000000000 0.0000000000 0.0000000000 0
127 0 0.0000000000 0.0000000000 0.0000000000 0
128 0 0.0000000000 0.0000000000 0.0000000000 0
129 0 0.0000000000 0.0000000000 0.0000000000 0
130 0 0.0000000000 0.0000000000 0.0000000000 0
131 0 0.0000000000 0.0000000000 0.0000000000 0
132 0 0.0000000000 0.0000000000 0.0000000000 0
133 0 0.0000000000 0.0000000000 0.0000000000 0
134 0 0.0000000000 0.0000000000 0.0000000000 0
135 0 0.0000000000 0.0000000000 0.0000000000 0
136 0 0.0000000000 0.0000000000 0.0000000000 0
137 0 0.0000000000 0.0000000000 0.0000000000 0
138 0 0.0000000000 0.0000000000 0.0000000000 0
139 0 0.0000000000 0.0000000000 0.0000000000 0
140 0 0.0000000000 0.0000000000 0.0000000000 0
141 0 0.0000000000 0.0000000000 0.0000000000 0
142 0 0.0000000000 0.0000000000 0.0000000000 0
143 0 0.0000000000 0.0000000000 0.0000000000 0
144 0 0.0000000000 0.0000000000 0.0000000000 0
145 0 0.0000000000 0.0000000000 0.0000000000 0
146 0 0.0000000000 0.0000000000 0.0000000000 0
147 0 0.0000000000 0.0000000000 0.0000000000 0
148 0 0.0000000000 0.0000000000 0.0000000000 0
149 0 0.0000000000 0.0000000000 0.0000000000 0
150 0 0.0000000000 0.0000000000 0.0000000000 0
151 0 0.0000000000 0.0000000000 0.0000000000 0
152 0 0.0000000000 0.0000000000 0.0000000000 0
153 0 0.0000000000 0.0000000000 0.0000000000 0
154 0 0.0000000000 0.0000000000 0.0000000000 0
155 0 0.0000000000 0.0000000000 0.0000000000 0
156 0 0.0000000000 0.0000000000 0.0000000000 0
157 0 0.0000000000 0.0000000000 0.0000000000 0
158 0 0.0000000000 0.0000000000 0.0000000000 0
159 0 0.0000000000 0.0000000000 0.0000000000 0
160 0 0.0000000000 0.0000000000 0.0000000000 0
161 0 0.0000000000 0.0000000000 0.0000000000 0
162 0 0.0000000000 0.0000000000 0.0000000000 0
163 0 0.0000000000 0.0000000000 0.0000000000 0
164 0 0.0000000000 0.0000000000 0.0000000000 0
165 0 0.0000000000 0.0000000000 0.0000000000 0
166 0 0.0000000000 0.0000000000 0.0000000000 0
167 0 0.0000000000 0.0000000000 0.0000000000 0
168 0 0.0000000000 0.0000000000 0.0000000000 0
169 0 0.0000000000 0.0000000000 0.0000000000 0
170 0 0.0000000000 0.0000000000 0.0000000000 0
171 0 0.0000000000 0.0000000000 0.0000000000 0
172 0 0.0000000000 0.0000000000 0.0000000000 0
173 0 0.0000000000 0.0000000000 0.0000000000 0
174 0 0.0000000000 0.0000000000 0.0000000000 0
175 0 0.0000000000 0.0000000000 0.0000000000 0
176 0 0.0000000000 0.0000000000 0.0000000000 0
177 0 0.0000000000 0.0000000000 0.0000000000 0
178 0 0.0000000000 0.0000000000 0.0000000000 0
179 0 0.0000000000 0.0000000000 0.0000000000 0
180 0 0.0000000000 0.0000000000 0.0000000000 0
181 0 0.0000000000 0.0000000000 0.0000000000 0
182 0 0.0000000000 0.0000000000 0.0000000000 0
183 0 0.0000000000 0.0000000000 0.0000000000 0
184 0 0.0000000000 0.0000000000 0.0000000000 0
185 0 0.0000000000 0.0000000000 0.0000000000 0
186 0 0.0000000000 0.0000000000 0.0000000000 0
187 0 0.0000000000 0.0000000000 0.0000000000 0
188 0 0.0000000000 0.0000000000 0.0000000000 0
189 0 0.0000000000 0.0000000000 0.0000000000 0
190 0 0.0000000000 0.0000000000 0.0000000000 0
191 0 0.0000000000 0.0000000000 0.0000000000 0
192 0 0.0000000000 0.0000000000 0.0000000000 0
193 0 0.0000000000 0.0000000000 0.0000000000 0
194 0 0.0000000000 0.0000000000 0.0000000000 0
195 0 0.0000000000 0.0000000000 0.0000000000 0
196 0 0.0000000000 0.0000000000 0.0000000000 0
197 0 0.0000000000 0.0000000000 0.0000000000 0
198 0 0.0000000000 0.0000000000 0.0000000000 0
199 0 0.0000000000 0.0000000000 0.0000000000 0
200 0 0.0000000000 0.0000000000 0.0000000000 0
201 0 0.0000000000 0.0000000000 0.0000000000 0
202 0 0.0000000000 0.0000000000 0.0000000000 0
203 0 0.0000000000 0.0000000000 0.0000000000 0
204 0 0.0000000000 0.0000000000 0.0000000000 0
205 0 0.0000000000 0.0000000000 0.0000000000 0
206 0 0.0000000000 0.0000000000 0.0000000000 0
207 0 0.0000000000 0.0000000000 0.0000000000 0
208 0 0.0000000000 0.0000000000 0.0000000000 0
209 0 0.0000000000 0.0000000000 0.0000000000 0
210 0 0.0000000000 0.0000000000 0.0000000000 0
211 0 0.0000000000 0.0000000000 0.0000000000 0
212 0 0.0000000000 0.0000000000 0.0000000000 0
213 0 0.0000000000 0.0000000000 0.0000000000 0
214 0 0.0000000000 0.0000000000 0.0000000000 0
215 0 0.0000000000 0.0000000000 0.0000000000 0
216 0 0.0000000000 0.0000000000 0.0000000000 0
217 0 0.0000000000 0.0000000000 0.0000000000 0
218 0 0.0000000000 0.0000000000 0.0000000000 0
219 0 0.0000000000 0.0000000000 0.0000000000 0
220 0 0.0000000000 0.0000000000 0.0000000000 0
221 0 0.0000000000 0.0000000000 0.0000000000 0
222 0 0.0000000000 0.0000000000 0.0000000000 0
223 0 0.0000000000 0.0000000000 0.0000000000 0
224 0 0.0000000000 0.0000000000 0.0000000000 0
225 0 0.0000000000 0.0000000000 0.0000000000 0
226 0 0.0000000000 0.0000000000 0.0000000000 0
227 0 0.0000000000 0.0000000000 0.0000000000 0
228 0 0.0000000000 0.0000000000 0.0000000000 0
229 0 0.0000000000 0.0000000000 0.0000000000 0
230 0 0.0000000000 0.0000000000 0.0000000000 0
231 0 0.0000000000 0.0000000000 0.0000000000 0
232 0 0.0000000000 0.0000000000 0.0000000000 0
233 0 0.0000000000 0.0000000000 0.0000000000 0
234 0 0.0000000000 0.0000000000 0.0000000000 0
235 0 0.0000000000 0.0000000000 0.0000000000 0
236 0 0.0000000000 0.0000000000 0.0000000000 0
237 0 0.0000000000 0.0000000000 0.0000000000 0
238 0 0.0000000000 0.0000000000 0.0000000000 0
239 0 0.0000000000 0.0000000000 0.0000000000 0
240 0 0.0000000000 0.0000000000 0.0000000000 0
241 0 0.0000000000 0.0000000000 0.0000000000 0
242 0 0.0000000000 0.0000000000 0.0000000000 0
243 0 0.0000000000 0.0000000000 0.0000000000 0
244 0 0.0000000000 0.0000000000 0.0000000000 0
245 0 0.0000000000 0.0000000000 0.0000000000 0
246 0 0.0000000000 0.0000000000 0.0000000000 0
247 0 0.0000000000 0.0000000000 0.0000000000 0
248 0 0.0000000000 0.0000000000 0.0000000000 0
249 0 0.0000000000 0.0000000000 0.0000000000 0
250 0 0.0000000000 0.0000000000 0.0000000000 0
251 0 0.0000000000 0.0000000000 0.0000000000 0
252 0 0.0000000000 0.0000000000 0.0000000000 0
253 0 0.0000000000 0.0000000000 0.0000000000 0
254 0 0.0000000000 0.0000000000 0.0000000000 0
255 0 0.0000000000 0.0000000000 0.0000000000 0
256 0 0.0000000000 0.0000000000 0.0000000000 0
257 0 0.0000000000 0.0000000000 0.0000000000 0
258 0 0.0000000000 0.0000000000 0.0000000000 0
259 0 0.0000000000 0.0000000000 0.0000000000 0
260 0 0.0000000000 0.0000000000 0.0000000000 0
261 0 0.0000000000 0.0000000000 0.0000000000 0
262 0 0.0000000000 0.0000000000 0.0000000000 0
263 0 0.0000000000 0.0000000000 0.0000000000 0
264 0 0.0000000000 0.0000000000 0.0000000000 0
265 0 0.0000000000 0.0000000000 0.0000000000 0
266 0 0.0000000000 0.0000000000 0.0000000000 0
267 0 0.0000000000 0.0000000000 0.0000000000 0
268 0 0.0000000000 0.0000000000 0.0000000000 0
269 0 0.0000000000 0.0000000000 0.0000000000 0
270 0 0.0000000000 0.0000000000 0.0000000000 0
271 0 0.0000000000 0.0000000000 0.0000000000 0
272 0 0.0000000000 0.0000000000 0.0000000000 0
273 0 0.0000000000 0.0000000000 0.0000000000 0
274 0 0.0000000000 0.0000000000 0.0000000000 0
275 0 0.0000000000 0.0000000000 0.0000000000 0
276 0 0.0000000000 0.0000000000 0.0000000000 0
277 0 0.0000000000 0.0000000000 0.0000000000 0
278 0 0.0000000000 0.0000000000 0.0000000000 0
279 0 0.0000000000 0.0000000000 0.0000000000 0
280 0 0.0000000000 0.0000000000 0.0000000000 0
281 0 0.0000000000 0.0000000000 0.0000000000 0
282 0 0.0000000000 0.0000000000 0.0000000000 0
283 0 0.0000000000 0.0000000000 0.0000000000 0
284 0 0.0000000000 0.0000000000 0.0000000000 0
285 0 0.0000000000 0.0000000000 0.0000000000 0
286 0 0.0000000000 0.0000000000 0.0000000000 0
287 0 0.0000000000 0.0000000000 0.0000000000 0
288 0 0.0000000000 0.0000000000 0.0000000000 0
289 0 0.0000000000 0.0000000000 0.0000000000 0
290 0 0.0000000000 0.0000000000 0.0000000000 0
291 0 0.0000000000 0.0000000000 0.0000000000 0
292 0 0.0000000000 0.0000000000 0.0000000000 0
293 0 0.0000000000 0.0000000000 0.0000000000 0
294 0 0.0000000000 0.0000000000 0.0000000000 0
295 0 0.0000000000 0.0000000000 0.0000000000 0
296 0 0.0000000000 0.0000000000 0.0000000000 0
297 0 0.0000000000 0.0000000000 0.0000000000 0
298 0 0.0000000000 0.0000000000 0.0000000000 0
299 0 0.0000000000 0.0000000000 0.0000000000 0
0 1 0.0577392765 0.9999264004 0.0000000000 1
1 1 0.0431036222 0.9999442764 -0.3395103273 1
2 1 0.0386253162 0.9999403924 -0.3167063462 1
3 1 0.0377394461 0.9999465752 -0.3547953111 1
4 1 0.0347135495 0.9999445479 -0.3477175142 1
5 1 0.0340501209 0.9999476835 -0.3824958548 1
6 1 0.0318804094 0.9999467049 -0.3833997806 1
7 1 0.0313554474 0.9999499307 -0.4137862146 1
8 1 0.0297211233 0.9999487983 -0.4185037488 1
9 1 0.0292890584 0.9999492816 -0.4447242867 1
10 1 0.0280108827 0.9999481857 -0.4511870397 1
11 1 0.0276461542 0.9999481527 -0.4738443931 1
12 1 0.0266180600 0.9999472569 -0.4810333841 1
13 1 0.0263051540 0.9999469573 -0.5007426329 1
14 1 0.0254604234 0.9999462275 -0.5081448306 1
15 1 0.0251889204 0.9999453942 -0.5254287231 1
16 1 0.0244831977 0.9999448139 -0.5327787951 1
17 1 0.0242454906 0.9999443209 -0.5480567252 1
18 1 0.0236479044 0.9999438412 -0.5552153556 1
19 1 0.0234381511 0.9999456645 -0.5688204068 1
20 1 0.0229264036 0.9999453178 -0.5757158317 1
21 1 0.0227401297 0.9999446251 -0.5879083101 1
22 1 0.0222976773 0.9999446313 -0.5945055779 1
23 1 0.0221311214 0.9999457112 -0.6054962709 1
24 1 0.0217452209 0.9999532240 -0.6117819359 1
25 1 0.0215954885 0.9999533349 -0.6217408472 1
26 1 0.0212567324 0.9999524389 -0.6277147443 1
27 1 0.0211213577 0.9999516314 -0.6367801713 1
28 1 0.0208218907 0.9999507741 -0.6424491829 1
29 1 0.0206988633 0.9999499694 -0.6507359403 1
30 1 0.0204325653 0.9999491516 -0.6561112857 1
31 1 0.0203202348 0.9999483516 -0.6637151285 1
32 1 0.0200821062 0.9999503857 -0.6688102374 1
33 1 0.0199790931 0.9999495835 -0.6758116535 1
34 1 0.0197652386 0.9999488638 -0.6806416374 1
35 1 0.0196703859 0.9999480690 -0.6871089404 1
36 1 0.0194774040 0.9999473759 -0.6916882899 1
37 1 0.0193897409 0.9999465901 -0.6976799051 1
38 1 0.0192148930 0.9999459213 -0.7020237130 1
39 1 0.0191335962 0.9999451451 -0.7075898437 1
40 1 0.0189745800 0.9999444987 -0.7117125238 1
41 1 0.0188989511 0.9999437330 -0.7168966272 1
42 1 0.0187538308 0.9999431075 -0.7208120169 1
43 1 0.0186832685 0.9999423527 -0.7256518159 1
44 1 0.0185503969 0.9999417467 -0.7293729254 1
45 1 0.0184843801 0.9999410035 -0.7339013221 1
46 1 0.0183623535 0.9999404157 -0.7374404223 1
47 1 0.0183004337 0.9999396843 -0.7416863203 1
48 1 0.0181880489 0.9999391140 -0.7450549239 1
49 1 0.0181298349 0.9999383950 -0.7490437659 1
50 1 0.0180260540 0.9999378413 -0.7522526120 1
51 1 0.0179712069 0.9999371352 -0.7560069380 1
52 1 0.0178751310 0.9999365978 -0.7590660339 1
53 1 0.0178233454 0.9999362424 -0.7626058158 1
54 1 0.0177341951 0.9999356888 -0.7655244985 1
55 1 0.0176852190 0.9999350309 -0.7688675304 1
56 1 0.0176023056 0.9999347452 -0.7716544478 1
57 1 0.0175558293 0.9999382652 -0.7748165951 1
58 1 0.0174785658 0.9999375634 -0.7774797701 1
59 1 0.0174345271 0.9999370081 -0.7804753443 1
60 1 0.0173623922 0.9999363241 -0.7830224389 1
61 1 0.0173205352 0.9999357766 -0.7858642061 1
62 1 0.0172530381 0.9999351097 -0.7883018368 1
63 1 0.0172131951 0.9999347633 -0.7910013308 1
64 1 0.0171499321 0.9999342245 -0.7933360776 1
65 1 0.0171119590 0.9999338744 -0.7959037091 1
66 1 0.0170525637 0.9999335064 -0.7981415733 1
67 1 0.0170156774 0.9999713213 -0.8005861506 1
68 1 0.0169598225 0.9999711327 -0.8027324047 1
69 1 0.0169251981 0.9999709816 -0.8050634265 1
70 1 0.0168725899 0.9999708055 -0.8071235118 1
71 1 0.0168394832 0.9999706647 -0.8093485623 1
72 1 0.0167898734 0.9999705026 -0.8113274493 1
73 1 0.0167581745 0.9999703745 -0.8134534808 1
74 1 0.0167113151 0.9999702179 -0.8153555082 1
75 1 0.0166809341 0.9999701033 -0.8173889974 1
76 1 0.0166366109 0.9999699631 -0.8192183256 1
77 1 0.0166074649 0.9999698629 -0.8211651841 1
78 1 0.0165654862 0.9999697403 -0.8229257133 1
79 1 0.0165374986 0.9999696560 -0.8247913583 1
80 1 0.0164976895 0.9999695523 -0.8264867123 1
81 1 0.0164707915 0.9999694856 -0.8282761341 1
82 1 0.0164329928 0.9999694026 -0.8299096935 1
83 1 0.0164071198 0.9999693554 -0.8316274677 1
84 1 0.0163711881 0.9999692947 -0.8332024082 1
85 1 0.0163462800 0.9999692691 -0.8348527470 1
86 1 0.0163120834 0.9999692329 -0.8363720266 1
87 1 0.0162880864 0.9999692314 -0.8379588337 1
88 1 0.0162555055 0.9999692222 -0.8394252325 1
89 1 0.0162323692 0.9999692475 -0.8409521121 1
90 1 0.0162012947 0.9999692681 -0.8423682332 1
91 1 0.0161789724 0.9999693231 -0.8438385217 1
92 1 0.0161493032 0.9999693766 -0.8452067954 1
93 1 0.0161277509 0.9999694621 -0.8466235793 1
94 1 0.0160993963 0.9999695524 -0.8479463094 1
95 1 0.0160787448 0.9999590899 -0.8493126496 1
96 1 0.0160516434 0.9999577695 -0.8505920920 1
97 1 0.0160315067 0.9999584975 -0.8519103886 1
98 1 0.0160055195 0.9999571306 -0.8531480997 1
99 1 0.0159859560 0.9999578643 -0.8544201565 1
100 1 0.0159608125 0.9999585847 -0.8556165514 1
101 1 0.0159415709 0.9999572160 -0.8568425015 1
102 1 0.0159168937 0.9999557229 -0.8579961708 1
103 1 0.0158973591 0.9999565099 -0.8591737960 1
104 1 0.0158723359 0.9999572891 -0.8602807362 1
105 1 0.0158517109 0.9999557629 -0.8614052478 1
106 1 0.0158253090 0.9999565524 -0.8624589702 1
107 1 0.0146523762 0.9999534034 -0.8528114756 1
108 1 0.0141267931 0.9999495717 -0.8488459849 1
109 1 0.0132569813 0.9999466509 -0.8405707797 1
110 1 0.0127599352 0.9999452147 -0.8361542306 1
111 1 0.0120538232 0.9999424150 -0.8284933931 1
112 1 0.0115942072 0.9999372228 -0.8237922286 1
113 1 0.0109948790 0.9999342322 -0.8164423843 1
114 1 0.0105790867 0.9999322608 -0.8116551146 1
115 1 0.0100676018 0.9999292495 -0.8046802033 1
116 1 0.0096944067 0.9999226420 -0.7999338778 1
117 1 0.0092543178 0.9999193854 -0.7933667716 1
118 1 0.0089195660 0.9999169689 -0.7887431246 1
119 1 0.0085374521 0.9999136612 -0.7825965524 1
120 1 0.0082364985 0.9999110777 -0.7781479561 1
121 1 0.0079016575 0.9999077082 -0.7724207826 1
122 1 0.0076301367 0.9998988896 -0.7681812715 1
123 1 0.0073341452 0.9998951788 -0.7628641196 1
124 1 0.0070880312 0.9998919724 -0.7588529220 1
125 1 0.0068243098 0.9998879740 -0.7539325403 1
126 1 0.0066003026 0.9998842398 -0.7501602604 1
127 1 0.0063636233 0.9998804848 -0.7456191492 1
128 1 0.0061589285 0.9998685697 -0.7420890108 1
129 1 0.0059451623 0.9998631680 -0.7379083252 1
130 1 0.0057573503 0.9998573431 -0.7346203231 1
131 1 0.0055632468 0.9998404644 -0.7307807145 1
132 1 0.0053903696 0.9998320763 -0.7277301748 1
133 1 0.0052131049 0.9998281229 -0.7242104809 1
134 1 0.0050534688 0.9998209963 -0.7213902243 1
135 1 0.0048909551 0.9998175128 -0.7181714316 1
136 1 0.0047431635 0.9998087802 -0.7155730905 1
137 1 0.0045937093 0.9997886966 -0.7126372577 1
138 1 0.0044565587 0.9997781466 -0.7102514793 1
139 1 0.0043185420 0.9997678910 -0.7075787600 1
140 1 0.0041910514 0.9997402229 -0.7053943512 1
141 1 0.0040632731 0.9997303635 -0.7029669749 1
142 1 0.0039444586 0.9997129154 -0.7009743671 1
143 1 0.0038258652 0.9997078747 -0.6987758788 1
144 1 0.0037148610 0.9997333999 -0.6969651862 1
145 1 0.0036046177 0.9997212378 -0.6949800476 1
146 1 0.0035011236 0.9996930704 -0.6933437185 1
147 1 0.0033984515 0.9996790653 -0.6915589634 1
148 1 0.0033016106 0.9996644420 -0.6900848582 1
149 1 0.0032058821 0.9996485183 -0.6884901824 1
150 1 0.0031153241 0.9996318390 -0.6871788025 1
151 1 0.0030261017 0.9995953298 -0.6857714552 1
152 1 0.0029414620 0.9995763290 -0.6846263496 1
153 1 0.0028583142 0.9995558327 -0.6834171119 1
154 1 0.0027794974 0.9995344138 -0.6824691543 1
155 1 0.0027024723 0.9995114507 -0.6815042639 1
156 1 0.0026297748 0.9994875621 -0.6808346066 1
157 1 0.0025594979 0.9994622387 -0.6802436073 1
158 1 0.0024941409 0.9994362595 -0.6800618161 1
159 1 0.0024325688 0.9994093818 -0.6801643416 1
160 1 0.0023778011 0.9993687423 -0.6809603543 1
161 1 0.0023298507 0.9993431271 -0.6825009669 1
162 1 0.0022932748 0.9993206186 -0.6854190191 1
163 1 0.0022702610 0.9993028314 -0.6900016792 1
164 1 0.0022687685 0.9992939085 -0.6972448356 1
165 1 0.0022937954 0.9992963188 -0.7075258189 1
166 1 0.0023575721 0.9993143739 -0.7217877873 1
167 1 0.0024630066 0.9993463845 -0.7392813381 1
168 1 0.0026194174 0.9994000098 -0.7596041094 1
169 1 0.0028127448 0.9994471891 -0.7800563075 1
170 1 0.0030411607 0.9995098080 -0.7997886701 1
171 1 0.0032728671 0.9995633546 -0.8165920547 1
172 1 0.0035076743 0.9995970961 -0.8310513173 1
173 1 0.0037141638 0.9996346676 -0.8422962852 1
174 1 0.0039042765 0.9996551526 -0.8515838632 1
175 1 0.0040543875 0.9996804800 -0.8585107122 1
176 1 0.0041844225 0.9996920401 -0.8642078638 1
177 1 0.0042765906 0.9996998494 -0.8683377774 1
178 1 0.0043523741 0.9997060926 -0.8717623381 1
179 1 0.0043974563 0.9997098462 -0.8741554749 1
180 1 0.0044315023 0.9997127508 -0.8761614611 1
181 1 0.0044423997 0.9997139526 -0.8774749937 1
182 1 0.0044468373 0.9997240910 -0.8785871453 1
183 1 0.0044345051 0.9997236778 -0.8792230495 1
184 1 0.0044190830 0.9997230573 -0.8797650891 1
185 1 0.0043916865 0.9997215901 -0.8799720381 1
186 1 0.0043633797 0.9997200460 -0.8801471545 1
187 1 0.0043266437 0.9997178686 -0.8800822110 1
188 1 0.0042903523 0.9997059866 -0.8800204567 1
189 1 0.0042481130 0.9997032287 -0.8797836187 1
190 1 0.0042070231 0.9997005114 -0.8795693988 1
191 1 0.0041618277 0.9996974005 -0.8792261009 1
192 1 0.0041181409 0.9996943479 -0.8789149520 1
193 1 0.0040716181 0.9996909815 -0.8785074944 1
194 1 0.0040267385 0.9996876791 -0.8781361259 1
195 1 0.0039799443 0.9996841238 -0.8776929163 1
196 1 0.0039347703 0.9996806289 -0.8772856561 1
197 1 0.0038883349 0.9996769268 -0.8768245021 1
198 1 0.0038434288 0.9996732776 -0.8763973627 1
199 1 0.0037977316 0.9996694562 -0.8759298288 1
200 1 0.0037534351 0.9996656775 -0.8754932433 1
201 1 0.0037086887 0.9996617540 -0.8750265407 1
202 1 0.0036652001 0.9996578617 -0.8745871817 1
203 1 0.0036215105 0.9996538460 -0.8741256208 1
204 1 0.0035789363 0.9996498495 -0.8736876374 1
205 1 0.0035363441 0.9996457467 -0.8732336159 1
206 1 0.0034947330 0.9996416512 -0.8727994803 1
207 1 0.0034532389 0.9996374629 -0.8723541587 1
